J, B, T, Ox, Oy, Oz, p1, p2, p3, p4, p5, p6, m, chi
1.4693333333333332, 4.0, 0.5, 0.8430841220190598, 7.613456131623219e-09, 4.075893561368469e-08, 0.49991321832653374, 0.49991288012658536, 0.00016770214521628736, 3.071571932647737e-06, 3.071571932647541e-06, 5.625780233914085e-08, 0.4999129929687591, 0.5143919638484
1.4693333333333332, 4.333333333333333, 0.1, 0.8303400198964087, -3.291062959181689e-08, 6.438126495684884e-08, 0.9655548043339576, 0.034445195666066346, 1.4633539358257904e-19, 3.016197265738626e-28, 3.0161972657365903e-28, 2.217797200002114e-38, 0.9655548043333605, 1.4897753738663186
1.4693333333333332, 4.333333333333333, 0.5, 0.8303354007610485, -3.516429870924105e-08, 2.8578520946453744e-08, 0.6606784140443439, 0.3392036079456108, 0.00011379013371545698, 2.0841389982331317e-06, 2.0841389982330762e-06, 1.9598331435894852e-08, 0.6606783944459713, 0.5144492847270792
1.4693333333333332, 4.666666666666666, 0.1, 0.8161070948309811, 5.456895772865058e-09, -3.398617454323912e-09, 0.9987289837369304, 0.0012710162630813946, 5.399727349806565e-21, 1.1129667587234425e-29, 1.1129667587234188e-29, 2.91941617065645e-41, 0.99872898373693, 0.10615737409142234
1.4693333333333332, 4.666666666666666, 0.5, 0.8161036033824146, -2.199025854867502e-07, 1.3717626317040155e-07, 0.7913340613698492, 0.2085933938701631, 6.997528807085055e-05, 1.2816421074413706e-06, 1.2816421074406908e-06, 6.18770400470975e-09, 0.791334055181714, 0.41809811435437644
1.4693333333333332, 5.0, 0.1, 0.8002777487850107, 1.2745057189598722e-07, 1.2239129629283783e-07, 0.9999546021312599, 4.5397868702183985e-05, 1.928662286825272e-22, 3.97526925895615e-31, 3.9752692589487215e-31, 3.7199070924806783e-44, 0.9999546021309976, 0.003921978861016484
1.4693333333333332, 5.0, 0.5, 0.8002727752852193, -2.21755669876354e-08, 4.058823419262691e-08, 0.8807605662625914, 0.1191979806987729, 3.998646784588507e-05, 7.323777055012306e-07, 7.323777055011993e-07, 1.8153828316529629e-09, 0.8807605644471859, 0.2861648296495101
1.6019999999999999, 0.0, 0.1, 0.9276874710187871, -5.965625293299607e-07, 4.266630654881516e-07, 0.9999999999999922, 4.248354255450619e-18, 4.248354255212065e-18, 4.248354255212014e-18, 8.756510762421133e-27, 8.756510761988496e-27, 1.125733256680567e-18, 1.2144217813547413e-13
1.6019999999999999, 0.0, 0.5, 0.9276872026202647, -4.396427016200351e-07, 1.2524882191559608e-07, 0.9989823603369973, 0.0003351212478271208, 0.00033512124782679676, 0.00033512124782679654, 6.137959759136253e-06, 6.1379597591310146e-06, 1.1056858509400382e-18, 0.0015379065749316439
1.6019999999999999, 0.3333333333333333, 0.1, 0.9272871857526495, -6.281983033064079e-08, -2.9514992255806403e-07, 1.0000000000000018, 1.1908827290357014e-16, 4.24835425525331e-18, 1.515557614413086e-19, 8.756510762564882e-27, 8.756510762347924e-27, 3.795180640059235e-14, 1.2144217813547413e-13
1.6019999999999999, 0.3333333333333333, 0.5, 0.927287962364961, 5.4458971523037126e-08, 3.379874352137778e-08, 0.9988279999075121, 0.0006526262044065461, 0.0003350694656715754, 0.0001720303997408981, 6.137011335881594e-06, 6.1370113358811896e-06, 0.0004805958046661398, 0.0015379065749316439
1.6019999999999999, 0.6666666666666666, 0.1, 0.926087013334991, -6.448106871564958e-07, 9.885549513522546e-07, 0.9999999999999848, 3.338237795321914e-15, 4.248354254852955e-18, 5.406599226187269e-21, 8.756510761212407e-27, 8.756510758416982e-27, 8.883509862661641e-13, 2.7212773755698293e-12
1.6019999999999999, 0.6666666666666666, 0.5, 0.9260868806041532, -5.509236686531134e-08, 2.6378299437963917e-09, 0.9982941032140185, 0.0012704628194283752, 0.0003348903632837562, 8.827614134413424e-05, 6.133730961222279e-06, 6.133730961222274e-06, 0.0011821866780842478, 0.0022450907949379457
1.6019999999999999, 1.0, 0.1, 0.9240783247949993, -1.8777526670425526e-07, 2.3404990225907757e-09, 0.999999999999917, 9.357622968839247e-14, 4.24835425529116e-18, 1.9287498479637098e-22, 8.756510762695606e-27, 8.756510762695606e-27, 9.358422366811281e-14, -2.543253640313764e-12
1.6019999999999999, 1.0, 0.5, 0.924077098112378, -3.1505976221235116e-09, -2.9112864048037793e-08, 0.9971363210495833, 0.002471653826234727, 0.00033450197063632995, 4.5269918939275575e-05, 6.126617301744919e-06, 6.126617301744473e-06, 0.00242638390729667, 0.00398143113347975
1.6019999999999999, 1.3333333333333333, 0.1, 0.9212471350983862, 1.902523971204416e-08, -1.5945359845230415e-08, 0.9999999999973609, 2.623093769662344e-12, 4.2483542552803114e-18, 6.88062092446063e-24, 8.756510762673069e-27, 8.756510762671762e-27, 2.623643243665576e-12, 8.096188863991881e-12
1.6019999999999999, 1.3333333333333333, 0.5, 0.9212465551721924, -3.765562381417361e-08, -3.098631735645605e-09, 0.9948278797580392, 0.004802979255941172, 0.000333727574854316, 2.3188543669093732e-05, 6.112433748244672e-06, 6.1124337482446444e-06, 0.004779790712272095, 0.0075309017759213615
1.6019999999999999, 1.6666666666666665, 0.1, 0.9175793574688722, 1.1934624024389169e-08, -3.3674536383503696e-08, 0.9999999999264618, 7.352958060912409e-11, 4.248354254978631e-18, 2.4545922506703797e-25, 8.756510762050995e-27, 8.75651076203877e-27, 7.353311780624803e-11, 2.2691031860026384e-10
1.6019999999999999, 1.6666666666666665, 0.5, 0.9175790273299032, 7.587382902519227e-10, -3.4819896502385124e-08, 0.9903311191044705, 0.009312640625190917, 0.00033221907970841166, 1.1851581239351633e-05, 6.084804695886781e-06, 6.084804695884976e-06, 0.009300789043955229, 0.014467194661386027
1.6019999999999999, 2.0, 0.1, 0.9130522461490034, -5.216179908113604e-08, 2.5686180074547754e-09, 0.9999999979388708, 2.0611536181902174e-09, 4.248354246535087e-18, 8.756512181344751e-27, 8.756510744647971e-27, 8.756509307951426e-27, 2.0611536481008376e-09, 6.360385696942687e-09
1.6019999999999999, 2.0, 0.5, 0.9130522044000687, 6.3059091236265674e-09, -3.22765394448308e-08, 0.9816726293191788, 0.01797996138556366, 0.0003293144799713697, 6.031607583036165e-06, 6.031605095986821e-06, 6.031602608938559e-06, 0.017973929780472176, 0.027754050356854233
1.6019999999999999, 2.333333333333333, 0.1, 0.9076405679230757, 1.482957857797817e-07, 2.0883170202533225e-07, 0.9999999422225311, 5.777748185549406e-08, 4.248354009803801e-18, 8.756510257159128e-27, 8.756510256687914e-27, 3.123796886259006e-28, 5.7777779094579244e-08, 1.7829320142873092e-07
1.6019999999999999, 2.333333333333333, 0.5, 0.9076387435144669, -5.711806982756487e-07, 1.4797845768157755e-07, 0.9652277672280172, 0.034433528946647966, 0.0003237978433185644, 5.9305643712044e-06, 5.930564371172353e-06, 3.0448532736686614e-06, 0.0344304840935112, 0.05266097380172489
1.6019999999999999, 2.6666666666666665, 0.1, 0.9013120005421438, 1.0376873611800826e-07, 2.4864477518611e-07, 0.9999983804058313, 1.6195941691982983e-06, 4.248347374633856e-18, 8.756496580913485e-27, 8.756496580576323e-27, 1.1143813529353049e-29, 1.6195948459983994e-06, 4.997814614092224e-06
1.6019999999999999, 2.6666666666666665, 0.5, 0.901310100010486, 2.6392158534258923e-07, 2.20725219898669e-07, 0.9347254819217146, 0.06494795242966024, 0.000313565466532342, 5.743151853015848e-06, 5.7431518529809994e-06, 1.5138783922011549e-06, 0.06494643855172459, 0.09765105426628284
1.6019999999999999, 3.0, 0.1, 0.894029196180937, 2.5186499449928647e-07, 3.120343482822358e-08, 0.9999546021312862, 4.539786870241855e-05, 4.248161389061917e-18, 8.75611323577186e-27, 8.75611323576838e-27, 3.975269258960958e-31, 4.539786872167757e-05, 0.00014009047640217335
1.6019999999999999, 3.0, 0.5, 0.8940290101542215, 1.0081740022030455e-07, -2.8156070606013567e-08, 0.8805267293991084, 0.11916633432063009, 0.0002953838105826182, 5.4101432082098026e-06, 5.410143208209451e-06, 7.321832634336178e-07, 0.11916560213737838, 0.17350132347409214
1.6019999999999999, 3.333333333333333, 0.1, 0.8857537551696198, 1.1169023083917095e-07, 1.6152980755008912e-07, 0.9987289837369362, 0.0012710162630629601, 4.242954527905428e-18, 8.745381095096296e-27, 8.745381095024122e-27, 1.4163991168947412e-32, 0.0012710162642305145, 0.003921978865628279
1.6019999999999999, 3.333333333333333, 0.5, 0.8857523608825376, -3.849263425318065e-08, -4.5776199329456224e-08, 0.7911734687177778, 0.20855106210705004, 0.0002654091309427746, 4.861137800121178e-06, 4.861137800120529e-06, 3.3776863122195175e-07, 0.20855072433847283, 0.2860323910435022
1.6019999999999999, 3.6666666666666665, 0.1, 0.8764355966633717, -2.573438775688004e-07, 7.296623406497576e-08, 0.965554804333969, 0.03444519566600581, 4.1020188616958755e-18, 8.45489103610538e-27, 8.454891036093935e-27, 4.885023416558335e-34, 0.034445195666896446, 0.10615737408853099
1.6019999999999999, 3.6666666666666665, 0.5, 0.8764351269109687, -6.168784989630067e-08, 1.3139515814953005e-07, 0.6606044802374771, 0.3391656490621954, 0.0002216081149441588, 4.0588942081332675e-06, 4.058894208129702e-06, 1.447969649779087e-07, 0.3391655042662183, 0.41796729576878544
1.6019999999999999, 4.0, 0.1, 0.8660225130437798, -8.504651037210833e-09, 1.6689190965023948e-09, 0.5000000372232453, 0.49999996277673403, 2.124177127645795e-18, 4.378255381348235e-27, 4.378255381348219e-27, 9.02425693922712e-36, 0.499999999999991, 1.4897753738659025
1.6019999999999999, 4.0, 0.5, 0.8660218632613016, -6.233629592447513e-09, -1.722661258152443e-08, 0.49991312605699423, 0.49991297239612564, 0.0001677021452162964, 3.0715719326477665e-06, 3.0715719326477326e-06, 5.625780233914664e-08, 0.49991299296875835, 0.5143919638481282
1.6019999999999999, 4.333333333333333, 0.1, 0.8544553244305966, 3.311450820586464e-08, -2.614386336561418e-10, 0.9655548043337885, 0.03444519566621133, 1.4633539358290053e-19, 3.016197265743692e-28, 3.016197265743659e-28, 2.2177972000084866e-38, 0.9655548043337888, 1.489775373868153
1.6019999999999999, 4.333333333333333, 0.5, 0.8544546893088854, 8.397403799390095e-09, 1.4282400750096078e-08, 0.6606784140443209, 0.33920360794564086, 0.00011379013371545995, 2.084138998233152e-06, 2.084138998233129e-06, 1.9598331435895735e-08, 0.660678394445977, 0.5144492847270996
1.6019999999999999, 4.666666666666666, 0.1, 0.8416651360604283, 5.4096083495011474e-09, 1.7378895640737318e-07, 0.9987289837369565, 0.0012710162630573867, 5.399727349749023e-21, 1.112966758715753e-29, 1.1129667587103794e-29, 2.919416170610392e-41, 0.9987289837355983, 0.10615737408579022
1.6019999999999999, 4.666666666666666, 0.5, 0.8416641443884375, -4.5765750821352716e-07, 3.314363242868083e-07, 0.7913340613717853, 0.2085933938682296, 6.997528807055818e-05, 1.2816421074389853e-06, 1.2816421074344833e-06, 6.187704004664193e-09, 0.7913340551811687, 0.41809811435261357
1.6019999999999999, 5.0, 0.1, 0.8275774550869383, -4.0736726466724973e-07, -3.51172496388968e-07, 0.9999546021312654, 4.539786870005816e-05, 1.9286622867718986e-22, 3.97526925889341e-31, 3.975269258824108e-31, 3.7199070923153965e-44, 0.9999546021287619, 0.003921978858123509
1.6019999999999999, 5.0, 0.5, 0.8275755468821174, -5.5520830667915234e-08, -1.7416644691923383e-08, 0.8807605662625833, 0.11919798069878249, 3.998646784588685e-05, 7.323777055012486e-07, 7.323777055012427e-07, 1.815382831653101e-09, 0.8807605644471959, 0.2861648296512868
1.7346666666666666, 0.0, 0.1, 0.9413292971181362, -1.2518932990829018e-08, -1.2518932990815466e-08, 1.000000000000003, 4.248354255291732e-18, 4.248354255291516e-18, 4.248354255291504e-18, 8.756510762696174e-27, 8.75651076269574e-27, 1.1257762700724196e-18, 1.4199802743587991e-14
1.7346666666666666, 0.0, 0.5, 0.9413292251452466, -1.3685364644050192e-07, 1.1801433851715564e-07, 0.9989823603369994, 0.00033512124782712375, 0.00033512124782679654, 0.0003351212478267957, 6.1379597591363365e-06, 6.137959759130842e-06, 1.1366083353730062e-18, 0.0015379065749338405
1.7346666666666666, 0.3333333333333333, 0.1, 0.9409548267251999, 1.6396592456394362e-08, 9.354440224840248e-08, 1.0000000000000182, 1.190882729034157e-16, 4.2483542552871885e-18, 1.515557614401852e-19, 8.756510762681842e-27, 8.756510762656114e-27, 4.43856413364132e-15, 1.4199802743587991e-14
1.7346666666666666, 0.3333333333333333, 0.5, 0.9409544580640379, 2.2683695216506183e-07, -4.910741648455387e-08, 0.9988279999075085, 0.0006526262044065489, 0.0003350694656715634, 0.0001720303997409028, 6.137011335881246e-06, 6.1370113358802544e-06, 0.0004805958046668263, 0.0015379065749338405
1.7346666666666666, 0.6666666666666666, 0.1, 0.9398287227540927, -8.484211757935222e-07, 2.2846875600621846e-07, 0.9999999999999998, 3.338237795362397e-15, 4.248354255264974e-18, 5.406599225400769e-21, 8.7565107626091e-27, 8.756510762433892e-27, 5.707531026990908e-14, 1.6843758763605683e-13
1.7346666666666666, 0.6666666666666666, 0.5, 0.939828900652231, -3.257860560309054e-08, -3.4224870592183744e-08, 0.9982941032140187, 0.0012704628194283717, 0.0003348903632837467, 8.827614134413795e-05, 6.133730961221984e-06, 6.133730961221453e-06, 0.001182186678085427, 0.002245090794939522
1.7346666666666666, 1.0, 0.1, 0.9379473417020759, -5.6858587691000535e-08, -4.2047631757822513e-07, 0.9999999999999227, 9.357622968762156e-14, 4.248354255197751e-18, 1.9287498480645317e-22, 8.756510762396416e-27, 8.756510761646431e-27, 3.8692814562552424e-13, 1.0555290731379685e-12
1.7346666666666666, 1.0, 0.5, 0.9379480270088517, 1.5232303516581372e-07, -2.2783096307615413e-07, 0.9971363210495847, 0.002471653826233541, 0.00033450197063590446, 4.5269918939412753e-05, 6.126617301732826e-06, 6.12661730170201e-06, 0.0024263839073791075, 0.003981431133739778
1.7346666666666666, 1.3333333333333333, 0.1, 0.9353024186499718, 7.397889473744461e-10, -3.752627406677698e-08, 0.9999999999973533, 2.6230937696621102e-12, 4.248354255279682e-18, 6.88062092446493e-24, 8.756510762671198e-27, 8.756510762662456e-27, 2.6265548318186456e-12, 7.166805395817988e-12
1.7346666666666666, 1.3333333333333333, 0.5, 0.9353022205487675, 9.217504316405116e-08, 6.48526708536478e-08, 0.9948278797580415, 0.004802979255940837, 0.0003337275748542792, 2.3188543669103947e-05, 6.112433748243643e-06, 6.112433748240011e-06, 0.004779790712281868, 0.007530901775688834
1.7346666666666666, 1.6666666666666665, 0.1, 0.9318835270803749, -6.985347567087282e-09, -2.57696924478306e-08, 0.9999999999264579, 7.352958060912615e-11, 4.248354254978813e-18, 2.4545922506694113e-25, 8.756510762051645e-27, 8.756510762043433e-27, 7.35319371696836e-11, 2.2689722348116783e-10
1.7346666666666666, 1.6666666666666665, 0.5, 0.9318835463068542, -9.837501539063707e-09, -2.4775689276448227e-08, 0.9903311191044737, 0.00931264062519105, 0.00033221907970841546, 1.1851581239350272e-05, 6.084804695886867e-06, 6.084804695885834e-06, 0.009300789043953817, 0.014467194661350236
1.7346666666666666, 2.0, 0.1, 0.9276755013615373, -8.683066468992714e-07, -6.49643129328387e-08, 0.9999999979388591, 2.061153618188919e-09, 4.248354246532295e-18, 8.756549509068176e-27, 8.756510744639843e-27, 8.756471980384331e-27, 2.0611753932887544e-09, 6.3604590595810265e-09
1.7346666666666666, 2.0, 0.5, 0.9276754175400908, -1.7122383113727767e-07, -2.568367260932785e-07, 0.9816726293192107, 0.017979961385528157, 0.00032931447997071865, 6.031626208840241e-06, 6.031605095970166e-06, 6.031583983176088e-06, 0.01797392978075594, 0.02775405035776679
1.7346666666666666, 2.333333333333333, 0.1, 0.9226632602565822, 1.7996424938236527e-07, -1.9052098769467673e-07, 0.9999999422225145, 5.7777481855518146e-08, 4.24835400980531e-18, 8.756510257137549e-27, 8.756510256693493e-27, 3.1237968862690093e-28, 5.7777763564707526e-08, 1.7829308214854007e-07
1.7346666666666666, 2.333333333333333, 0.5, 0.9226642865401112, 2.413915112838642e-08, -1.1821849418076419e-07, 0.9652277672280094, 0.03443352894665524, 0.0003237978433186232, 5.930564371197044e-06, 5.930564371173867e-06, 3.0448532736737834e-06, 0.03443048409348102, 0.052660973800720254
1.7346666666666666, 2.6666666666666665, 0.1, 0.9168268594660676, -9.859309521971414e-08, 2.346743442032148e-07, 0.9999983804058411, 1.6195941691979286e-06, 4.248347374633162e-18, 8.756496580915095e-27, 8.756496580576284e-27, 1.1143813529344608e-29, 1.619594856099947e-06, 4.997814696112766e-06
1.7346666666666666, 2.6666666666666665, 0.5, 0.9168256456375209, -5.1140773718456434e-08, -5.92503091990346e-08, 0.9347254819215767, 0.06494795242979465, 0.0003135654665328088, 5.7431518529950085e-06, 5.743151852992185e-06, 1.513878392212054e-06, 0.06494643855143988, 0.09765105426546834
1.7346666666666666, 3.0, 0.1, 0.9101371616880803, -8.301872202906428e-09, 2.536725671746615e-08, 0.9999546021313068, 4.5397868702422875e-05, 4.248161389062219e-18, 8.756113235771545e-27, 8.756113235768776e-27, 3.975269258961605e-31, 4.539786871693535e-05, 0.00014009047635467329
1.7346666666666666, 3.0, 0.5, 0.9101372194721875, -4.465421969894429e-09, -3.1749040942622165e-08, 0.8805267293991079, 0.11916633432062738, 0.0002953838105826138, 5.410143208209874e-06, 5.410143208209362e-06, 7.321832634335847e-07, 0.11916560213738099, 0.17350132347501157
1.7346666666666666, 3.333333333333333, 0.1, 0.9025702996411796, 3.331178315429115e-07, -6.081396529194352e-08, 0.998728983736928, 0.0012710162630783929, 4.2429545279358815e-18, 8.745381095107038e-27, 8.745381095095573e-27, 1.4163991169150893e-32, 0.0012710162632672342, 0.003921978862560956
1.7346666666666666, 3.333333333333333, 0.5, 0.9025702666120309, -1.7373041945446128e-08, -1.1419468995794917e-08, 0.7911734687177411, 0.20855106210708596, 0.0002654091309427968, 4.861137800121077e-06, 4.861137800121034e-06, 3.377686312220233e-07, 0.20855072433845853, 0.28603239104344813
1.7346666666666666, 3.6666666666666665, 0.1, 0.8940934143579532, -1.0187983735457817e-06, 1.2821717987979666e-08, 0.965554804333791, 0.03444519566620383, 4.1020188617082315e-18, 8.454891036121575e-27, 8.454891036121244e-27, 4.8850234165797535e-34, 0.034445195666235245, 0.10615737408949763
1.7346666666666666, 3.6666666666666665, 0.5, 0.8940930304286223, 9.435425174707762e-08, 3.100198898825618e-07, 0.6606044802422743, 0.3391656490574039, 0.00022160811494319907, 4.058894208131415e-06, 4.058894208109164e-06, 1.447969649765685e-07, 0.3391655042667215, 0.41796729577044145
1.7346666666666666, 4.0, 0.1, 0.8846707632615225, 5.252134721333105e-07, 2.6675036303581316e-07, 0.5000063616277354, 0.4999936383722735, 2.1241771274659742e-18, 4.378255381038391e-27, 4.37825538096404e-27, 9.02425693829888e-36, 0.5000000000007905, 1.4897753738705766
1.7346666666666666, 4.0, 0.5, 0.8846698118161331, -1.647360011922764e-08, -4.304325284447452e-09, 0.4999130697534262, 0.4999130286996903, 0.00016770214521629877, 3.0715719326477983e-06, 3.071571932647786e-06, 5.6257802339148064e-08, 0.49991299296875613, 0.5143919638465109
1.7346666666666666, 4.333333333333333, 0.1, 0.8742585555059613, 8.506381803946165e-08, -1.2100250539221296e-08, 0.9655548043338301, 0.03444519566620522, 1.4633539358288541e-19, 3.0161972657434573e-28, 3.0161972657433394e-28, 2.2177972000082196e-38, 0.9655548043338028, 1.4897753738656394
1.7346666666666666, 4.333333333333333, 0.5, 0.8742583204266506, -1.1939540212215329e-09, -8.797830417555045e-09, 0.6606784140443117, 0.33920360794564547, 0.00011379013371546071, 2.084138998233158e-06, 2.084138998233148e-06, 1.9598331435895954e-08, 0.6606783944459755, 0.514449284727102
1.7346666666666666, 4.666666666666666, 0.1, 0.8628119315107764, -1.2419098584541614e-08, 6.351049641614799e-08, 0.9987289837369099, 0.0012710162630776563, 5.399727349797721e-21, 1.112966758722249e-29, 1.1129667587214502e-29, 2.9194161706493984e-41, 0.998728983736701, 0.10615737408927436
1.7346666666666666, 4.666666666666666, 0.5, 0.8628126218641553, -1.1183001437190645e-07, 1.1007639230431853e-07, 0.7913340613697958, 0.20859339387021075, 6.997528807085774e-05, 1.2816421074414159e-06, 1.2816421074408638e-06, 6.187704004710883e-09, 0.7913340551817235, 0.4180981143543935
1.7346666666666666, 5.0, 0.1, 0.8502769375850039, -6.050258255762214e-07, 6.351788508043357e-07, 0.9999546021313156, 4.53978686935174e-05, 1.9286622866075494e-22, 3.975269258697455e-31, 3.975269258442944e-31, 3.719907091806696e-44, 0.999954602121913, 0.003921978832678264
1.7346666666666666, 5.0, 0.5, 0.850276972902438, 8.114568275163225e-07, 2.35380495596038e-07, 0.8807605662631436, 0.11919798069821887, 3.99864678457855e-05, 7.323777055003777e-07, 7.323777054990912e-07, 1.8153828316450137e-09, 0.8807605644467694, 0.28616482964814693
1.867333333333333, 0.0, 0.1, 0.9513851372561987, -4.2548601279107125e-09, 4.092616565793268e-08, 1.0000000000000098, 4.248354255293482e-18, 4.248354255290686e-18, 4.2483542552906336e-18, 8.756510762693555e-27, 8.756510762687956e-27, 1.1257762700724196e-18, 1.105614615785466e-13
1.867333333333333, 0.0, 0.5, 0.9513853342761707, -3.34527166461309e-08, -5.278073774737322e-08, 0.9989823603370079, 0.00033512124782695424, 0.0003351212478268808, 0.00033512124782687997, 6.137959759138854e-06, 6.1379597591376e-06, 1.163360861214034e-18, 0.001537906575247419
1.867333333333333, 0.3333333333333333, 0.1, 0.9510402860249254, 3.8387539225883266e-07, 2.48714825928891e-07, 0.9999999999999913, 1.1908827290355384e-16, 4.248354255256712e-18, 1.515557614411935e-19, 8.756510762584108e-27, 8.756510762371692e-27, 3.455158251956589e-14, 1.105614615785466e-13
1.867333333333333, 0.3333333333333333, 0.5, 0.9510402373713734, -6.627787191501284e-08, -4.2447805382653086e-07, 0.9988279999075068, 0.0006526262044070454, 0.00033506946566998105, 0.00017203039974165502, 6.137011335835891e-06, 6.137011335749209e-06, 0.00048059580476481957, 0.001537906575247419
1.867333333333333, 0.6666666666666666, 0.1, 0.9500062163839081, 2.1077036229375856e-08, 1.446444560637895e-07, 0.9999999999999941, 3.3382377953638136e-15, 4.2483542552795325e-18, 5.406599225372858e-21, 8.756510762658173e-27, 8.756510762576573e-27, 2.7627933711380654e-14, -2.2155676186192747e-14
1.867333333333333, 0.6666666666666666, 0.5, 0.9500061634388699, -4.5088832625558245e-07, -1.2311451886334413e-07, 0.9982941032140255, 0.0012704628194283125, 0.00033489036328361994, 8.827614134418879e-05, 6.133730961218398e-06, 6.1337309612101355e-06, 0.0011821866781015417, 0.002245090794677511
1.867333333333333, 1.0, 0.1, 0.9482781596969148, -3.762568291038836e-07, 1.443818935652754e-07, 0.9999999999999118, 9.357622968829076e-14, 4.248354255278733e-18, 1.9287498479771165e-22, 8.756510762656892e-27, 8.756510762554915e-27, 1.325883151799938e-13, 3.3587322069956207e-13
1.867333333333333, 1.0, 0.5, 0.948279138779064, 7.540935872946468e-09, 3.774590359762287e-08, 0.9971363210495884, 0.002471653826234713, 0.00033450197063632366, 4.526991893927806e-05, 6.1266173017447375e-06, 6.126617301743764e-06, 0.002426383907298066, 0.003981431133428878
1.867333333333333, 1.3333333333333333, 0.1, 0.9458538346894291, 6.270971619257203e-09, -1.4438917159506698e-08, 0.9999999999973518, 2.6230937696623716e-12, 4.248354255280334e-18, 6.880620924460726e-24, 8.7565107626733e-27, 8.756510762671746e-27, 2.623671831590473e-12, 7.971467252513533e-12
1.867333333333333, 1.3333333333333333, 0.5, 0.9458538099343461, 2.4741394921772786e-07, 4.901774497130308e-08, 0.9948278797580404, 0.004802979255940956, 0.0003337275748542919, 2.318854366910029e-05, 6.112433748244033e-06, 6.11243374824164e-06, 0.004779790712278383, 0.007530901775937014
1.867333333333333, 1.6666666666666665, 0.1, 0.9427226325596407, 1.0087403332230821e-07, 6.848388644573717e-09, 0.9999999999264397, 7.352958060913058e-11, 4.248354254979194e-18, 2.4545922506675787e-25, 8.7565107620527e-27, 8.756510762051955e-27, 7.352976842461534e-11, 2.268995090976796e-10
1.867333333333333, 1.6666666666666665, 0.5, 0.9427225117158593, -1.7606229113039607e-08, 1.2367447295833976e-07, 0.9903311191044788, 0.009312640625187572, 0.0003322190797082618, 1.1851581239398258e-05, 6.08480469588289e-06, 6.084804695853372e-06, 0.009300789044007628, 0.014467194661533584
1.867333333333333, 2.0, 0.1, 0.9388756312108613, 1.41097091040459e-07, -7.642981765198495e-08, 0.999999997938851, 2.0611536181880675e-09, 4.24835424653074e-18, 8.756559200683738e-27, 8.756510744635883e-27, 8.756462288856727e-27, 2.0611876424641498e-09, 6.3605051969265105e-09
1.867333333333333, 2.0, 0.5, 0.9388757412997198, -2.0092497735144363e-08, 2.187840373964268e-08, 0.9816726293191743, 0.017979961385563906, 0.0003293144799713741, 6.031607006858441e-06, 6.031605095986933e-06, 6.03160318511605e-06, 0.017973929780470563, 0.02775405035668139
1.867333333333333, 2.333333333333333, 0.1, 0.9343010342449376, -2.8706776997586967e-08, -1.3195501092698145e-08, 0.9999999422225527, 5.777748185595141e-08, 4.248354009832237e-18, 8.756510256769329e-27, 8.756510256766996e-27, 3.1237968864496813e-28, 5.777748338214399e-08, 1.7829214636697548e-07
1.867333333333333, 2.333333333333333, 0.5, 0.934301190091283, 6.665772776756114e-08, 5.701444651957227e-08, 0.9652277672279939, 0.0344335289466694, 0.00032379784331873593, 5.9305643711827135e-06, 5.930564371176693e-06, 3.0448532736837894e-06, 0.03443048409342182, 0.052660973801444036
1.867333333333333, 2.6666666666666665, 0.1, 0.9289839698664515, 3.2538040229976766e-07, 3.5424009210802814e-07, 0.9999983804058568, 1.6195941691583209e-06, 4.248347374556591e-18, 8.756496581245146e-27, 8.756496580381459e-27, 1.1143813528440646e-29, 1.619595937729909e-06, 4.997819053912848e-06
1.867333333333333, 2.6666666666666665, 0.5, 0.9289839777043156, -1.774230093447256e-09, 2.4901897560634105e-09, 0.9347254819215612, 0.06494795242980633, 0.0003135654665328482, 5.743151852993116e-06, 5.74315185299309e-06, 1.5138783922130163e-06, 0.06494643855141423, 0.0976510542655757
1.867333333333333, 3.0, 0.1, 0.9229073131988893, 1.795355273808772e-08, 9.45267596497885e-08, 0.9999546021312857, 4.5397868702250636e-05, 4.248161389051598e-18, 8.756113235784145e-27, 8.756113235743113e-27, 3.97526925893312e-31, 4.5397868930087117e-05, 0.00014009047357554306
1.867333333333333, 3.0, 0.5, 0.9229073550804745, -1.0667601933997881e-08, 1.8321691893813638e-09, 0.880526729399099, 0.11916633432063527, 0.0002953838105826261, 5.4101432082096535e-06, 5.410143208209643e-06, 7.321832634336886e-07, 0.11916560213737178, 0.17350132347506414
1.867333333333333, 3.333333333333333, 0.1, 0.9160512670108266, -3.0703336613989067e-07, -3.2183636764358954e-09, 0.9987289837369291, 0.0012710162630813566, 4.2429545279417825e-18, 8.745381095109377e-27, 8.745381095109316e-27, 1.416399116919036e-32, 0.0012710162630819538, 0.0039219788612859735
1.867333333333333, 3.333333333333333, 0.5, 0.9160521240685019, 1.1489321288755619e-07, 1.28699559469836e-07, 0.7911734687181269, 0.20855106210669547, 0.0002654091309425556, 4.861137800122145e-06, 4.8611378001157765e-06, 3.3776863122124394e-07, 0.2085507243386151, 0.28603239104397865
1.867333333333333, 3.6666666666666665, 0.1, 0.9083929393281449, -3.4714221133320693e-09, -3.648630175704142e-08, 0.9655548043338613, 0.034445195666145394, 4.102018861704562e-18, 8.454891036116633e-27, 8.454891036113147e-27, 4.885023416573375e-34, 0.034445195666433365, 0.10615737409072452
